"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
3880 8 1.04888 0.003325 0.451664 0.021821 0.572068 1
3882 8 1.17022 0.002095 0.454954 0.021139 0.692028 1
3886 8 1.04148 0.003491 0.457972 0.020755 0.55926 1
3889 8 1.03077 0.004302 0.450177 0.02077 0.555525 1
3884 8 1.03052 0.002503 0.451751 0.020875 0.555393 1
3882 8 1.03222 0.000787 0.451518 0.020838 0.55908 1
3887 8 1.04162 0.002216 0.453188 0.020885 0.565327 1
3890 8 1.03313 0.000608 0.449973 0.021178 0.561366 1
3891 8 1.02796 0.000583 0.450228 0.02094 0.556207 1
3892 8 1.0463 0.000575 0.451268 0.020911 0.573542 1
3887 8 1.03484 0.000577 0.454969 0.020902 0.558388 1
3884 8 1.02879 0.000557 0.450578 0.020833 0.556825 1
3882 8 1.02919 0.00059 0.45352 0.020756 0.554326 1
3886 8 1.03185 0.000401 0.451602 0.020837 0.55901 1
3884 8 1.03071 0.000792 0.452482 0.020822 0.556619 1
3883 8 1.02951 0.000577 0.449106 0.020834 0.558995 1
3883 8 1.03022 0.000639 0.450311 0.02083 0.558439 1
3889 8 1.03235 0.000578 0.449629 0.020878 0.561262 1
3892 8 1.03755 0.000585 0.452489 0.020841 0.563635 1
3897 8 1.13431 0.000581 0.451029 0.020854 0.66185 1
3895 8 1.04032 0.00059 0.45064 0.020926 0.568166 1
3891 8 1.04852 0.000572 0.458023 0.020845 0.569083 1
3896 8 1.04099 0.0033 0.450696 0.020792 0.5662 1
3903 8 1.1179 0.00242 0.453647 0.021127 0.640703 1
3897 8 1.04228 0.004306 0.451568 0.020932 0.565475 1
3897 8 1.04721 0.004311 0.451287 0.020765 0.57085 1
3896 8 1.04148 0.00189 0.452702 0.020867 0.566019 1
3889 8 1.04016 0.000792 0.452526 0.021036 0.565805 1
3892 8 1.04335 0.000794 0.452016 0.020869 0.569674 1
3894 8 1.08007 0.000786 0.452956 0.020835 0.605495 1
3891 8 1.0374 0.000516 0.45084 0.020834 0.565207 1
3887 8 1.03796 0.000526 0.453801 0.020801 0.562832 1
3889 8 1.04534 0.003187 0.45178 0.02094 0.569437 1
3891 8 1.04044 0.002132 0.454498 0.020833 0.562976 1
3895 8 1.04131 0.000524 0.451132 0.020824 0.568834 1
3896 8 1.04354 0.000524 0.451638 0.020885 0.570489 1
3901 8 1.04637 0.000533 0.451523 0.02083 0.573479 1
3903 8 1.0456 0.000404 0.45265 0.020885 0.571664 1
3905 8 1.04815 0.00053 0.451567 0.02083 0.57522 1
3901 8 1.04401 0.000525 0.453336 0.020845 0.569306 1
3900 8 1.04356 0.000395 0.455649 0.020781 0.566735 1
3902 8 1.04641 0.003636 0.452536 0.02083 0.569407 1
3904 8 1.04238 0.000801 0.452919 0.020753 0.567906 1
3904 8 1.0815 0.004325 0.451594 0.020791 0.604785 1
3904 8 1.05127 0.00346 0.453551 0.020851 0.573407 1
3898 8 1.03823 0.000515 0.452147 0.020839 0.56473 1
3895 8 1.04489 0.000526 0.452835 0.020846 0.570679 1
3899 8 1.04496 0.000444 0.453022 0.020834 0.570664 1
3894 8 1.03542 0.000536 0.451582 0.022812 0.560494 1
3894 8 1.17289 0.000405 0.454313 0.020837 0.697339 1
3891 8 1.04427 0.002215 0.458983 0.020758 0.562312 1
3895 8 1.04076 0.004355 0.451202 0.020785 0.564421 1
3896 8 1.04062 0.004339 0.452469 0.020754 0.563059 1
3894 8 1.04654 0.003438 0.452919 0.020833 0.569352 1
3888 8 1.07485 0.003815 0.452815 0.020756 0.597468 1
3891 8 1.04242 0.004396 0.450807 0.021315 0.565899 1
3891 8 1.06472 0.002774 0.453551 0.020836 0.58756 1
3893 8 1.04175 0.00441 0.454041 0.020766 0.562536 1
3895 8 1.04627 0.002868 0.453825 0.020988 0.568592 1
3901 8 1.05029 0.000795 0.455883 0.020787 0.572824 1
3904 8 1.04514 0.004323 0.452406 0.020756 0.567653 1
3905 8 1.07998 0.003295 0.454358 0.02083 0.6015 1
3903 8 1.04691 0.000798 0.452873 0.020838 0.572402 1
