"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
3884 4 0.670072 0.000226 0.224767 0.020925 0.424154 2
3876 4 0.68928 0.000221 0.23419 0.027866 0.427003 2
3876 4 0.730689 0.000226 0.228439 0.021204 0.48082 2
3874 4 0.671262 0.000297 0.23332 0.020898 0.416747 2
3873 4 0.662902 0.000226 0.225894 0.020786 0.415996 2
3875 4 0.679365 0.000744 0.238225 0.020861 0.419535 2
3877 4 0.663116 0.000226 0.22854 0.020784 0.413566 2
3877 4 0.670027 0.000738 0.22673 0.020875 0.421684 2
3882 4 0.699842 0.000731 0.222953 0.020793 0.455365 2
3882 4 0.66641 0.000739 0.22308 0.020794 0.421797 2
3883 4 0.670813 0.001397 0.225481 0.020851 0.423084 2
3885 4 0.685467 0.000234 0.223941 0.020847 0.440445 2
3886 4 0.701542 0.000333 0.223299 0.020925 0.456985 2
3889 4 0.674929 0.000231 0.220091 0.022493 0.432114 2
3890 4 0.662732 0.000361 0.219208 0.020782 0.422381 2
3891 4 0.679593 0.000363 0.219112 0.020785 0.439333 2
3892 4 0.661638 0.000348 0.220096 0.020781 0.420413 2
3886 4 0.673048 0.00052 0.21915 0.020795 0.432583 2
3886 4 0.660976 0.000355 0.219527 0.020789 0.420305 2
3888 4 0.678833 0.000347 0.219434 0.020786 0.438266 2
3886 4 0.661446 0.000349 0.220537 0.020933 0.419627 2
3888 4 0.678178 0.000354 0.219931 0.020795 0.437098 2
3882 4 0.656588 0.000353 0.220659 0.021144 0.414432 2
3884 4 0.671918 0.00036 0.220205 0.020785 0.430568 2
3887 4 0.670207 0.000353 0.219607 0.020788 0.429459 2
3885 4 0.669432 0.000304 0.219806 0.02079 0.428532 2
3885 4 0.656942 0.000307 0.21939 0.02109 0.416155 2
3888 4 0.680193 0.000311 0.221432 0.020802 0.437648 2
3891 4 0.661922 0.000307 0.220111 0.020782 0.420722 2
3891 4 0.67719 0.000306 0.220244 0.021193 0.435447 2
3888 4 0.664906 0.000308 0.220515 0.020784 0.423299 2
3889 4 0.680161 0.000306 0.21944 0.020787 0.439628 2
3893 4 0.676381 0.000368 0.234693 0.020784 0.420536 2
3892 4 0.664779 0.000309 0.219757 0.020784 0.423929 2
3894 4 0.706536 0.000299 0.22374 0.020792 0.461705 2
3897 4 0.678554 0.000307 0.220471 0.020789 0.436987 2
3894 4 0.664296 0.000319 0.219144 0.020778 0.424055 2
3889 4 0.670953 0.000307 0.219867 0.020791 0.429988 2
3891 4 0.662751 0.000371 0.220527 0.020795 0.421058 2
3889 4 0.674606 0.00031 0.220235 0.021249 0.432812 2
3895 4 0.668436 0.000369 0.225707 0.020779 0.421581 2
3896 4 0.665259 0.000313 0.220285 0.020798 0.423863 2
3897 4 0.717321 0.000307 0.222043 0.02829 0.466681 2
3895 4 0.675664 0.000303 0.220335 0.020788 0.434238 2
3895 4 0.667639 0.000372 0.223628 0.020787 0.422852 2
3896 4 0.667667 0.000313 0.219508 0.020795 0.427051 2
3894 4 0.674162 0.000302 0.227418 0.020786 0.425656 2
3897 4 0.675139 0.000307 0.220101 0.020784 0.433947 2
3901 4 0.666032 0.000312 0.219625 0.020782 0.425313 2
3898 4 0.676466 0.000307 0.220504 0.020792 0.434863 2
3899 4 0.67916 0.000288 0.231315 0.020899 0.426658 2
3897 4 0.673287 0.000305 0.220215 0.02079 0.431977 2
3895 4 0.678203 0.000303 0.219673 0.020792 0.437435 2
3892 4 0.665222 0.000304 0.219879 0.020789 0.42425 2
3895 4 0.682296 0.00031 0.229719 0.027149 0.425118 2
3897 4 0.666257 0.000306 0.220004 0.020799 0.425148 2
3891 4 0.68287 0.00031 0.220577 0.02078 0.441203 2
3892 4 0.674778 0.000308 0.219509 0.020788 0.434173 2
3895 4 0.677084 0.000309 0.218761 0.020782 0.437232 2
3898 4 0.668078 0.000306 0.220214 0.020794 0.426764 2
3901 4 0.683351 0.000485 0.219825 0.020784 0.442257 2
3903 4 0.669481 0.000303 0.220185 0.020792 0.428201 2
3897 4 0.683659 0.000313 0.220785 0.021063 0.441498 2
