"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
3869 1 0.341282 8.6e-05 0.05471 0.020804 0.265682 3
3868 1 0.347542 8.5e-05 0.059686 0.021018 0.266753 3
3871 1 0.344845 8.8e-05 0.055926 0.020858 0.267973 3
3875 1 0.345866 0.000208 0.05641 0.020934 0.268314 3
3877 1 0.345771 0.000774 0.056273 0.020901 0.267823 3
3878 1 0.343196 0.00021 0.055751 0.020782 0.266453 3
3877 1 0.342181 8.5e-05 0.054875 0.020915 0.266306 3
3872 1 0.358187 8.4e-05 0.056373 0.020899 0.280831 3
3867 1 0.34071 8.5e-05 0.054664 0.020792 0.265169 3
3869 1 0.344118 8.6e-05 0.054982 0.020788 0.268262 3
3870 1 0.343344 8.5e-05 0.054373 0.020914 0.267972 3
3874 1 0.347603 0.00021 0.05691 0.020845 0.269638 3
3875 1 0.353901 0.000209 0.05821 0.020835 0.274647 3
3877 1 0.344426 9e-05 0.054126 0.020787 0.269423 3
3874 1 0.344121 8.5e-05 0.054738 0.02082 0.268478 3
3872 1 0.350274 9e-05 0.054312 0.020867 0.275005 3
3878 1 0.36554 0.000208 0.058524 0.020965 0.285843 3
3877 1 0.348918 0.000208 0.057417 0.0209 0.270393 3
3879 1 0.348482 8.3e-05 0.05491 0.0208 0.272689 3
3883 1 0.348076 9.8e-05 0.054417 0.020852 0.272709 3
3885 1 0.349973 0.000212 0.057434 0.020796 0.271531 3
3890 1 0.352527 8.5e-05 0.056453 0.021261 0.274728 3
3886 1 0.350867 0.00021 0.057861 0.020961 0.271835 3
3890 1 0.348298 8.5e-05 0.05419 0.02085 0.273173 3
3888 1 0.354991 0.000211 0.061443 0.020928 0.272409 3
3888 1 0.346427 8.5e-05 0.054869 0.020781 0.270692 3
3890 1 0.347333 9.8e-05 0.052163 0.020967 0.274105 3
3889 1 0.34659 8.8e-05 0.052509 0.020898 0.273095 3
3888 1 0.346923 9.1e-05 0.052626 0.020792 0.273414 3
3887 1 0.350113 9.1e-05 0.052398 0.020778 0.276846 3
3884 1 0.344156 8.8e-05 0.052246 0.020806 0.271016 3
3883 1 0.343525 9.2e-05 0.052593 0.020777 0.270063 3
3885 1 0.35193 8.8e-05 0.052498 0.020791 0.278553 3
3883 1 0.349628 9.4e-05 0.053449 0.020911 0.275174 3
3883 1 0.351229 0.000208 0.057301 0.021183 0.272537 3
3890 1 0.357806 8.8e-05 0.055053 0.020777 0.281888 3
3891 1 0.351517 9e-05 0.052525 0.02079 0.278112 3
3891 1 0.350818 9.1e-05 0.052441 0.020887 0.277399 3
3891 1 0.353139 9e-05 0.052501 0.020806 0.279742 3
3892 1 0.420434 9e-05 0.060441 0.020851 0.339052 3
3897 1 0.355044 8.8e-05 0.052716 0.020795 0.281445 3
3897 1 0.355353 8.8e-05 0.052471 0.020785 0.282009 3
3891 1 0.358768 8.9e-05 0.056008 0.02079 0.281881 3
3894 1 0.359368 8.7e-05 0.055078 0.020787 0.283416 3
3895 1 0.360067 8.9e-05 0.054838 0.020865 0.284275 3
3892 1 0.364611 0.000587 0.057364 0.020793 0.285867 3
3894 1 0.364151 8.8e-05 0.055049 0.020791 0.288223 3
3892 1 0.374541 8.9e-05 0.052897 0.020847 0.300708 3
3893 1 0.358026 8.6e-05 0.05267 0.020795 0.284475 3
3887 1 0.357949 9e-05 0.052595 0.020796 0.284468 3
3888 1 0.358212 8.9e-05 0.05235 0.020804 0.284969 3
3893 1 0.357931 9e-05 0.052284 0.020808 0.284749 3
3890 1 0.405888 9.5e-05 0.053055 0.020794 0.331944 3
3894 1 0.362238 8.7e-05 0.052606 0.02078 0.288765 3
3894 1 0.360999 8.8e-05 0.052509 0.020867 0.287535 3
3893 1 0.36068 8.9e-05 0.05248 0.020805 0.287306 3
3893 1 0.359212 9.1e-05 0.052474 0.020793 0.285854 3
3895 1 0.367168 9.1e-05 0.05251 0.020801 0.293766 3
3894 1 0.364983 9.2e-05 0.056735 0.020797 0.287359 3
3890 1 0.363791 8.7e-05 0.055337 0.020787 0.28758 3
3892 1 0.360629 8.7e-05 0.053138 0.020816 0.286588 3
3898 1 0.36051 9.1e-05 0.052697 0.020781 0.286941 3
3903 1 0.362495 9.2e-05 0.052669 0.020793 0.288941 3
3900 1 0.360976 8.7e-05 0.052503 0.020773 0.287613 3
3892 1 0.356467 8.7e-05 0.052646 0.020798 0.282936 3
3896 1 0.360541 9.1e-05 0.052666 0.020779 0.287005 3
3894 1 0.359991 9.2e-05 0.052015 0.020793 0.287091 3
3898 1 0.361621 8.9e-05 0.051372 0.020781 0.289379 3
3896 1 0.452354 9.2e-05 0.051597 0.021005 0.37966 3
3894 1 0.401986 8.9e-05 0.052107 0.020849 0.328941 3
3896 1 0.359281 8.8e-05 0.051424 0.020903 0.286866 3
3899 1 0.361801 8.9e-05 0.051343 0.020888 0.289481 3
3897 1 0.361479 8.9e-05 0.051415 0.020796 0.289179 3
3899 1 0.372837 8.9e-05 0.051534 0.020789 0.300425 3
3901 1 0.363157 8.8e-05 0.051705 0.020792 0.290572 3
3904 1 0.363615 8.7e-05 0.05136 0.020784 0.291384 3
