"Number of Particles" "Sprites per particle" "Step time" "Emission time" "Rendering time" "LBM step time" "Update time" "FPS"
3240 2 0.376567 0.000418 0.109186 0.020854 0.246109 3
3260 2 0.384174 0.000419 0.107951 0.021147 0.254657 3
3280 2 0.393925 0.000417 0.112615 0.020883 0.26001 3
3300 2 0.398444 0.000416 0.110597 0.020884 0.266547 3
3320 2 0.40477 0.000418 0.113308 0.020875 0.270169 3
3340 2 0.410544 0.000434 0.11425 0.020847 0.275013 3
3360 2 0.418343 0.000418 0.113879 0.021122 0.282924 3
3380 2 0.422658 0.000408 0.114044 0.020859 0.287347 3
3400 2 0.434285 0.000423 0.11958 0.020829 0.293453 3
3420 2 0.433206 0.00042 0.11793 0.020947 0.293909 3
3440 2 0.436555 0.000414 0.115589 0.020843 0.299709 3
3460 2 0.445535 0.000415 0.119417 0.020942 0.304761 3
3480 2 0.452788 0.00041 0.121537 0.020895 0.309946 3
3500 2 0.462098 0.000423 0.123641 0.02085 0.317184 3
3520 2 0.447637 0.000442 0.111273 0.020778 0.315144 3
3540 2 0.453024 0.000431 0.109007 0.020796 0.32279 3
3560 2 0.45244 0.00042 0.107386 0.020778 0.323856 3
3580 2 0.460647 0.000427 0.109371 0.020787 0.330062 3
3600 2 0.47242 0.00042 0.115998 0.020785 0.335217 3
3620 2 0.475968 0.000429 0.115975 0.020795 0.338769 3
3640 2 0.482384 0.000421 0.116962 0.020791 0.34421 3
3660 2 0.488567 0.00042 0.116738 0.020799 0.35061 3
3680 2 0.494745 0.000432 0.116094 0.020782 0.357437 3
3700 2 0.506722 0.000427 0.116399 0.020787 0.369109 3
3720 2 0.520418 0.000426 0.120585 0.020779 0.378628 3
3740 2 0.528871 0.000429 0.123187 0.02079 0.384465 3
3760 2 0.538919 0.000424 0.123637 0.020793 0.394065 3
3780 2 0.542407 0.000424 0.122809 0.020789 0.398385 2
3800 2 0.552417 0.000415 0.125755 0.020822 0.405425 2
3820 2 0.564233 0.00043 0.125186 0.020789 0.417828 2
3840 2 0.568978 0.000404 0.12804 0.020779 0.419755 2
3860 2 0.578752 0.000434 0.126643 0.020788 0.430887 2
3880 2 0.588686 0.000421 0.12962 0.020777 0.437868 2
3900 2 0.597959 0.00043 0.130043 0.02079 0.446696 2
3920 2 0.610414 0.000419 0.132082 0.020782 0.457131 2
3940 2 0.621433 0.000433 0.133096 0.020833 0.467071 2
3960 2 0.629798 0.000424 0.134695 0.020779 0.4739 2
3980 2 0.637787 0.000405 0.135267 0.020794 0.481321 2
4000 2 0.638331 0.000421 0.131994 0.020795 0.485121 2
4020 2 0.656836 0.000427 0.135005 0.020799 0.500605 2
4040 2 0.661684 0.000406 0.136087 0.020787 0.504404 2
4060 2 0.672756 0.000424 0.138763 0.020789 0.51278 2
4080 2 0.683372 0.000408 0.138154 0.020793 0.524017 2
4100 2 0.687509 0.000415 0.138165 0.020788 0.528141 2
4120 2 0.699989 0.000393 0.139555 0.020789 0.539252 2
4140 2 0.722039 0.000401 0.142551 0.020831 0.558256 2
4160 2 0.72716 0.000396 0.143761 0.020795 0.562208 2
4180 2 0.732279 0.000399 0.143311 0.020801 0.567768 2
4200 2 0.747265 0.000418 0.142568 0.02078 0.583499 2
4220 2 0.756818 0.000263 0.145145 0.020791 0.590619 2
4240 2 0.768249 0.00027 0.146916 0.020789 0.600274 2
4260 2 0.779026 0.000268 0.147208 0.020788 0.610762 2
4280 2 0.790256 0.000268 0.149591 0.020776 0.619621 2
4300 2 0.810505 0.000269 0.14828 0.020787 0.641169 2
4320 2 0.821772 0.000259 0.149949 0.020777 0.650787 2
4340 2 0.834646 0.000267 0.151424 0.020791 0.662164 2
4360 2 0.832741 0.000261 0.150444 0.020776 0.66126 2
4380 2 0.848225 0.00027 0.152794 0.020824 0.674337 2
4400 2 0.85945 0.000263 0.153783 0.020784 0.68462 2
4420 2 0.870241 0.000266 0.155044 0.020796 0.694135 2
4440 2 0.880929 0.000269 0.154009 0.020779 0.705872 2
4460 2 0.902677 0.000268 0.155035 0.020796 0.726578 2
4480 2 0.910546 0.000267 0.15762 0.020778 0.731881 2
4500 2 0.915102 0.000264 0.158524 0.020787 0.735527 2
4520 2 0.926735 0.000266 0.158829 0.020789 0.746851 2
4540 2 0.939455 0.00027 0.15766 0.020787 0.760738 2
4560 2 0.9582 0.000267 0.160407 0.020777 0.776749 2
4580 2 0.960039 0.000261 0.160763 0.020786 0.778229 2
4600 2 0.977605 0.000258 0.160511 0.020833 0.796003 2
4620 2 0.998737 0.000268 0.16189 0.020787 0.815792 2
4640 2 1.00673 0.00027 0.162886 0.020778 0.822799 2
4660 2 1.02102 0.000262 0.16319 0.020788 0.836777 2
4680 2 1.03468 0.000257 0.163623 0.020822 0.849976 1
4700 2 1.04693 0.000256 0.164169 0.020787 0.861714 1
4720 2 1.06784 0.000269 0.166649 0.020822 0.8801 1
4740 2 1.07762 0.000258 0.165886 0.0208 0.890679 1
4760 2 1.09862 0.000266 0.167441 0.02078 0.910133 1
4780 2 1.11429 0.000267 0.168756 0.020789 0.924475 1
4800 2 1.13198 0.000265 0.166718 0.020788 0.94421 1
4820 2 1.15608 0.00026 0.170077 0.020788 0.964958 1
4840 2 1.17813 0.000268 0.170107 0.020857 0.986895 1
4860 2 1.18713 0.000267 0.170968 0.020788 0.995111 1
4880 2 1.20443 0.000263 0.171667 0.02078 1.01172 1
4900 2 1.22829 0.000269 0.170213 0.02079 1.03702 1
4920 2 1.24797 0.00026 0.173693 0.020779 1.05324 1
4940 2 1.26421 0.000264 0.173136 0.020847 1.06996 1
4960 2 1.27615 0.000262 0.174168 0.020779 1.08094 1
4980 2 1.29065 0.000268 0.174707 0.020789 1.09488 1
5000 2 1.30903 0.000265 0.174104 0.020777 1.11388 1
